product_id,price_date,market_price,return_rate,created_by,created_at,updated_by,updated_at
101,2025-07-21,49.888,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-07-22,49.545,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-07-23,49.692,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-07-24,49.986,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-07-25,49.888,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-07-28,50.035,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-07-29,49.4469,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-07-30,49.986,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-07-31,50.5251,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-08-01,50.084,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-08-04,49.79,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-08-05,50.4271,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-08-06,49.986,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-08-07,51.4072,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-08-08,51.4072,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-08-11,51.7992,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-08-12,51.8482,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-08-13,52.2893,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-08-14,52.0933,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-08-15,52.0933,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-08-18,52.2403,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-08-19,52.1423,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-08-20,50.6721,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-08-21,50.9661,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-08-22,50.7211,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-08-25,51.6522,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-08-26,51.7012,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-08-27,51.9463,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-08-28,51.4562,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-08-29,51.4562,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-09-01,50.9661,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-09-02,50.9661,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-09-03,50.9171,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-09-04,51.2602,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-09-05,51.7992,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-09-08,52.2893,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-09-09,52.8284,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-09-10,53.8575,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-09-11,54.3475,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-09-12,54.8866,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-09-15,54.8866,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-09-16,55.6217,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-09-17,55.2296,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-09-18,55.8177,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-09-19,55.8667,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-09-22,56.2588,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-09-23,57.2879,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-09-24,57.2389,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-09-25,57.0429,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-09-26,56.1118,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-09-30,56.6508,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-10-01,56.9449,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-10-02,58.023,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-10-03,58.8561,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-10-07,60.4733,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-10-08,59.9342,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-10-09,60.3753,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-10-13,59.7872,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-10-14,59.4932,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-10-15,60.5713,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-10-16,61.7474,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-10-17,60.8163,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-10-20,61.8454,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-10-21,61.9435,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-10-22,61.4534,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-10-23,61.1104,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-10-27,62.5315,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-10-28,62.0905,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-10-29,63.1196,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-10-30,63.1196,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-10-31,63.4626,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-03,62.8746,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-04,62.6785,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-05,61.8945,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-06,62.0415,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-07,61.3064,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-10,62.0905,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-11,61.6494,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-12,61.9435,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-13,61.6494,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-14,60.4733,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-17,60.6693,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-18,59.2481,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-19,58.8561,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-20,60.6693,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-21,58.6601,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-24,58.366,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-25,59.1501,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-26,60.1302,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-27,60.6693,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-28,61.1104,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-01,60.2773,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-02,60.4733,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-03,61.0613,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-04,60.9633,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-05,61.5024,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-08,62.4335,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-09,62.3355,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-10,62.7766,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-11,62.0905,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-12,62.1885,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-15,61.5514,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-16,61.0123,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-17,60.6693,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-18,60.6693,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-19,61.2574,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-22,62.1395,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-23,62.4335,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-24,62.5805,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-26,63.1196,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-29,63.9527,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-30,63.8547,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-31,64.2957,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-02,65.6189,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-05,68.1182,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-06,69.0003,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-07,68.4612,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-08,68.7063,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-09,68.4612,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-12,68.9513,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-13,69.2943,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-14,69.3433,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-15,69.2453,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-16,70.5685,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-19,71.1566,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-20,71.1566,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-21,70.4215,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-22,71.3657,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-23,71.813,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-26,71.813,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-27,72.6082,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-28,73.7512,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-29,73.3039,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-30,72.1609,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-02-02,71.0675,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-02-03,72.5088,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-02-04,72.4591,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-02-05,71.5645,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-02-06,71.4651,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-02-09,73.5027,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-02-10,75.0434,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-02-11,76.7331,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-02-23,76.9319,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-02-24,78.9198,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-02-25,80.6095,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-02-26,80.6592,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-02,79.864,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-03,78.2737,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-04,75.1427,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-05,76.9319,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-06,76.3852,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-09,73.1548,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-10,74.7452,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-11,77.727,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-12,76.1367,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-13,75.4906,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-16,75.1427,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-17,76.1864,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-18,77.3294,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-19,75.5403,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-20,75.4409,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-23,73.8009,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-24,73.95,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-25,75.7391,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-26,75.3415,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-27,74.5464,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-30,73.453,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-31,71.9124,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-01,74.9936,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-02,73.5027,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-07,74.8446,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-08,78.721,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-09,78.6713,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-10,80.2616,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-13,80.1125,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-14,82.5974,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-15,83.641,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-16,84.4859,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-17,83.641,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-20,84.0386,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-21,85.4798,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-22,85.8277,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-23,85.8277,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-24,89.4059,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-27,92.4375,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-28,91.4436,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-29,90.2011,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-30,89.9526,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-05-04,94.0278,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-05-05,94.0278,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-05-06,95.1709,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-05-07,97.1091,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
