product_id,price_date,market_price,return_rate,created_by,created_at,updated_by,updated_at
101,2025-10-30,12.4176,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-10-31,12.4176,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-03,12.3515,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-04,12.2477,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-05,12.1344,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-06,12.191,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-07,12.021,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-10,12.106,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-11,12.0305,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-12,12.106,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-13,12.0871,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-14,11.8322,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-17,11.785,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-18,11.5206,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-19,11.445,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-20,11.785,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-21,11.4261,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-24,11.445,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-25,11.5583,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-26,11.7661,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-27,11.8888,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-11-28,11.9549,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-01,11.785,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-02,11.8322,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-03,11.9266,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-04,11.9833,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-05,12.0494,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-08,12.1532,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-09,12.1532,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-10,12.2571,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-11,12.0966,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-12,12.1344,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-15,12.0116,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-16,11.8794,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-17,11.7737,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-18,11.7352,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-19,11.889,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-22,12.0908,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-23,12.1197,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-24,12.1581,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-26,12.2927,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-29,12.4465,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-30,12.4465,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2025-12-31,12.5137,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-02,12.706,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-05,13.0423,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-06,13.1961,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-07,13.1096,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-08,13.0712,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-09,13.1,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-12,13.2057,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-13,13.273,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-14,13.446,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-15,13.3595,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-16,13.6286,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-19,13.6094,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-20,13.6382,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-21,13.5037,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-22,13.7247,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-23,13.917,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-26,13.9266,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-27,14.1092,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-28,14.311,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-29,14.2245,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-01-30,13.9842,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-02-02,13.7343,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-02-03,14.1572,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-02-04,14.1957,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-02-05,13.9073,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-02-06,13.8689,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-02-09,14.2534,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-02-10,14.5705,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-02-11,14.8877,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-02-23,14.8973,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-02-24,15.3106,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-02-25,15.7335,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-02-26,15.8488,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-02,15.7239,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-03,15.3394,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-04,14.6186,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-05,15.0799,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-06,15.0511,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-09,14.1861,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-10,14.6762,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-11,15.3682,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-12,15.128,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-13,15.0703,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-16,14.9261,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-17,15.1508,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-18,15.4243,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-19,15.2192,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-20,15.2094,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-23,14.848,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-24,14.848,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-25,15.3559,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-26,15.268,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-27,15.1215,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-30,14.8089,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-03-31,14.3791,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-01,15.102,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-02,14.721,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-07,14.9554,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-08,15.8834,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-09,15.8639,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-10,16.1863,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-13,16.2449,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-14,16.6747,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-15,17.0459,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-16,17.2608,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-17,17.2119,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-20,17.3878,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-21,17.7297,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-22,17.8469,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-23,17.798,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-24,18.5404,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-27,18.7944,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-28,18.7651,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-29,18.6186,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-04-30,18.7163,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-05-04,19.5857,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-05-05,19.5368,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-05-06,19.8006,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-05-07,20.1522,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-05-08,19.9471,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-05-11,20.0839,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-05-12,20.0546,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-05-13,19.7908,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-05-14,19.7615,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-05-15,19.3903,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-05-18,19.2438,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-05-19,18.8335,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-05-20,18.7554,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-05-21,19.5759,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-05-22,20.0057,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-05-25,20.836,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-05-26,20.8653,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-05-27,21.4124,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-05-28,20.8165,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-05-29,21.3635,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-06-01,21.598,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-06-02,21.598,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-06-03,22.1059,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-06-04,21.764,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-06-05,21.4221,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-06-08,21.2756,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-06-09,21.4807,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-06-10,20.6113,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-06-11,20.5234,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-06-12,21.09,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-06-15,21.58,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-06-16,21.55,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-06-17,21.69,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-06-18,21.97,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-06-22,22.72,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-06-23,22.42,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-06-24,21.95,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-06-25,21.98,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-06-26,21.0,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-06-29,21.18,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-06-30,21.88,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-07-01,22.12,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-07-02,22.07,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-07-03,21.95,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-07-06,21.89,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-07-07,21.36,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-07-08,21.29,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-07-09,21.32,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-07-10,21.32,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-07-13,21.31,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-07-14,20.92,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-07-15,21.27,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-07-16,21.3,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
101,2026-07-17,20.0,,ETL_USER,2026-07-21,ETL_USER,2026-07-21
